,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,|1x3 Cross validator
3360,20, Private,174436, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,60, United-States, <=50K.
3361,29, Private,194869, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K.
3362,23, Private,164901, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, United-States, <=50K.
3363,62, Private,72886, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K.
3364,41, Self-emp-inc,130126, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K.
3365,42, Self-emp-inc,196514, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K.
3366,31, Private,103651, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K.
3367,25, Private,261419, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K.
3368,61, Private,206339, 10th,6, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K.
3369,27, Private,445365, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K.
3370,40, Private,227466, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States, <=50K.
3371,49, Private,96854, HS-grad,9, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K.
3372,21, Private,163595, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K.
3373,22, State-gov,181096, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, United-States, <=50K.
3374,24, Private,95984, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Male,0,0,55, United-States, <=50K.
3375,37, Private,472517, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Female,0,0,4, United-States, <=50K.
3376,46, Local-gov,60751, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.
3377,35, Private,107302, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K.
3378,41, Private,106501, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,50, United-States, >50K.
3379,23, Private,32732, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K.
3380,34, Self-emp-inc,174789, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K.
3381,39, Private,301628, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K.
3382,29, Private,27436, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K.
3383,24, Private,93977, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K.
3384,54, Private,139127, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K.
3385,28, Private,258231, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K.
3386,25, Self-emp-not-inc,136309, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K.
3387,50, Private,266433, Some-college,10, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K.
3388,59, Private,140363, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, >50K.
3389,58, Private,179715, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,47, United-States, >50K.
3390,55, Private,204816, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K.
3391,58, Private,35520, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7688,0,40, United-States, >50K.
3392,46, Private,101320, Bachelors,13, Separated, Prof-specialty, Unmarried, White, Female,0,0,42, United-States, >50K.
3393,40, Private,210857, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K.
3394,40, Self-emp-not-inc,60949, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K.
3395,57, Local-gov,139095, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K.
3396,46, Private,233493, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1579,40, United-States, <=50K.
3397,36, Private,176249, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,1590,40, United-States, <=50K.
3398,29, Private,187746, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K.
3399,32, Private,49593, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K.
3400,24, Self-emp-not-inc,240160, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K.
3401,63, Private,76286, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, India, >50K.
3402,23, Private,65225, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K.
3403,36, Private,225330, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K.
3404,31, Private,101562, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, >50K.
3405,52, Self-emp-not-inc,27539, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,7688,0,72, United-States, >50K.
3406,60, Local-gov,227311, 10th,6, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K.
3407,29, ?,51260, HS-grad,9, Never-married, ?, Not-in-family, Black, Male,0,0,40, United-States, <=50K.
3408,31, Private,256609, HS-grad,9, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico, <=50K.
3409,35, Local-gov,123939, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K.
3410,24, Federal-gov,203182, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,2174,0,40, United-States, <=50K.
3411,38, Private,111128, Some-college,10, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K.
3412,42, Private,112451, HS-grad,9, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K.
3413,44, ?,177461, Some-college,10, Divorced, ?, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K.
3414,24, Private,332155, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,20, United-States, <=50K.
3415,42, Local-gov,178983, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,37, United-States, <=50K.
3416,54, Private,199392, 5th-6th,3, Divorced, Machine-op-inspct, Other-relative, White, Female,0,0,40, Nicaragua, <=50K.
3417,19, Private,311015, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K.
3418,20, Private,126038, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K.
3419,21, Private,402124, Assoc-voc,11, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K.
3420,30, Private,198660, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K.
3421,26, ?,228457, 11th,7, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K.
3422,34, Self-emp-inc,223267, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2829,0,78, United-States, <=50K.
3423,22, Self-emp-not-inc,249046, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K.
3424,45, Self-emp-not-inc,127948, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K.
3425,32, Private,154785, Some-college,10, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, China, <=50K.
3426,28, Private,248404, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K.
3427,31, Private,137978, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K.
3428,40, Private,144778, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K.
3429,30, Private,133250, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K.
3430,28, Private,402771, Assoc-voc,11, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,23, United-States, <=50K.
3431,47, ?,97075, HS-grad,9, Divorced, ?, Unmarried, White, Female,0,0,40, United-States, <=50K.
3432,21, Private,116234, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,44, United-States, <=50K.
3433,25, Local-gov,262818, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, Guatemala, <=50K.
3434,47, Private,138342, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K.
3435,50, Private,123374, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K.
3436,23, Private,202373, HS-grad,9, Never-married, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K.
3437,54, Self-emp-not-inc,180522, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K.
3438,24, Local-gov,140647, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,36, United-States, <=50K.
3439,50, Private,136898, Assoc-voc,11, Widowed, Exec-managerial, Unmarried, White, Female,0,0,55, ?, <=50K.
3440,29, Private,140927, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K.
3441,36, Private,114055, Assoc-voc,11, Never-married, Prof-specialty, Unmarried, White, Female,3325,0,40, United-States, <=50K.
3442,46, Private,114222, Assoc-voc,11, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K.
3443,39, Self-emp-inc,51089, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K.
